-0.44055750816159434, -0.09286034247554172, 0.17841349807677417, 3.103922748607407, -0.15338435563484695, -0.05473752740998595
-0.39115881572604416, -0.09353134265696493, 0.17890062626444111, 3.0995652314945534, -0.08771037788346675, -0.011706777492885729
-0.4418448730010383, -0.1151100893064375, 0.17923707617096007, 3.1029525076234594, -0.002215394979407868, 0.031064805181486382
-0.3964713728404311, -0.112007475692947, 0.17836779875347764, 3.135943888005081, -0.002961436932253758, 0.06991435742342102
-0.4206100263398404, -0.11109239965997171, 0.17987457250065475, -3.1362721665129105, 0.004895015749672164, -0.0018412395974065545
-0.4433895088716759, -0.1406146005592356, 0.17825947165474643, 3.088877116146889, 0.08209678024840224, 0.032328247140301136
-0.39307441045003183, -0.14589695257475987, 0.17912924987840634, 3.1392203508043046, -0.07026365112646274, -0.051250764450541095
-0.4395014504183946, -0.1872378876886375, 0.17920492168387842, -3.136081124933694, 0.07880898222121868, -0.007004677116477897
-0.38551982472716734, -0.18626987915018076, 0.1790650571358746, 3.1194364361803597, -0.13767707962864, -0.12665986320784023
-0.4331231192913692, -0.1681888054349562, 0.17853288254042526, 3.101375142302072, -0.04825428245099759, 0.029293567963714948
-0.4098904773250945, -0.13734361645889237, 0.17930316131103918, 3.128069549461634, -0.024363509641062497, 0.03428104602715966
